weights,total_change,ret_std,change_per_ret_std,d2,d3,d4,same_sign_days
"PEBBLES_L:-0.364, PEBBLES_M:0.545, PEBBLES_S:-0.364, PEBBLES_XL:1.000, PEBBLES_XS:-0.818",10801.772949999997,40.47926403166225,266.84706870043436,5001.600249999999,283.59519999999975,5516.5774999999985,True
"PEBBLES_L:0.538, PEBBLES_M:0.154, PEBBLES_S:-0.615, PEBBLES_XL:0.923, PEBBLES_XS:-1.000",10471.374800000001,39.281433570350806,266.5731326033803,5764.2625499999995,674.5995000000003,4032.5127500000017,True
"PEBBLES_L:0.231, PEBBLES_M:0.231, PEBBLES_S:-0.538, PEBBLES_XL:1.000, PEBBLES_XS:-0.923",10814.276150000002,40.5708223740372,266.55304273350066,5724.58865,330.81714999999986,4758.870350000001,True
"PEBBLES_L:-0.000, PEBBLES_M:1.000, PEBBLES_S:-1.000, PEBBLES_XL:0.500, PEBBLES_XS:-0.500",7700.75,28.89554028764668,266.5030632181049,2667.5,2041.5,2991.75,True
"PEBBLES_L:-0.538, PEBBLES_M:0.615, PEBBLES_S:-0.154, PEBBLES_XL:1.000, PEBBLES_XS:-0.923",11013.20035,41.34406248268183,266.3792498527014,4943.179450000001,358.78579999999874,5711.2351,True
"PEBBLES_L:0.154, PEBBLES_M:0.538, PEBBLES_S:0.154, PEBBLES_XL:0.154, PEBBLES_XS:-1.000",4855.951550000003,18.230840201073622,266.35917469750154,1872.5957500000004,2173.0785000000014,810.2773000000016,True
"PEBBLES_L:-0.500, PEBBLES_M:1.000, PEBBLES_S:-0.500, PEBBLES_XL:0.500, PEBBLES_XS:-0.500",7169.25,26.938258913553994,266.13635361537007,2196.0,1505.75,3467.5,True
"PEBBLES_L:-0.118, PEBBLES_M:0.765, PEBBLES_S:0.176, PEBBLES_XL:0.176, PEBBLES_XS:-1.000",5348.665250000002,20.18408753926201,264.9941563915534,1686.0646000000015,2352.2733500000013,1310.327299999999,True
"PEBBLES_L:0.333, PEBBLES_M:-0.000, PEBBLES_S:-0.000, PEBBLES_XL:0.667, PEBBLES_XS:-1.000",7772.400899999997,29.33791475242283,264.92683497071397,4435.6190499999975,466.58510000000024,2870.196749999999,True
"PEBBLES_L:-0.250, PEBBLES_M:0.375, PEBBLES_S:-0.250, PEBBLES_XL:1.000, PEBBLES_XS:-0.875",10587.0,39.96851467400971,264.883498582558,5196.75,85.8125,5304.4375,True
"PEBBLES_L:-0.118, PEBBLES_M:0.176, PEBBLES_S:0.176, PEBBLES_XL:0.765, PEBBLES_XS:-1.000",8552.29655,32.320051447441834,264.61271461487485,4427.0766,239.75304999999935,3885.4668999999994,True
"PEBBLES_L:0.250, PEBBLES_M:0.250, PEBBLES_S:0.250, PEBBLES_XL:0.250, PEBBLES_XS:-1.000",4973.625,18.79763736638004,264.5877725514287,2439.5,1504.5,1029.625,True
"PEBBLES_L:0.538, PEBBLES_M:0.538, PEBBLES_S:-0.231, PEBBLES_XL:0.154, PEBBLES_XS:-1.000",5264.6922500000055,19.907462129973258,264.4582325776891,2235.28385,2585.2668500000036,444.1415500000021,True
"PEBBLES_L:-0.500, PEBBLES_M:0.500, PEBBLES_S:0.000, PEBBLES_XL:1.000, PEBBLES_XS:-1.000",10904.75,41.26349015082114,264.2711501170241,5081.75,223.25,5599.75,True
"PEBBLES_L:0.538, PEBBLES_M:0.538, PEBBLES_S:-1.000, PEBBLES_XL:0.538, PEBBLES_XS:-0.615",7598.097150000004,28.757563842725897,264.2121283831179,3544.4451,1661.3024000000032,2392.349650000001,True
"PEBBLES_L:0.500, PEBBLES_M:-0.000, PEBBLES_S:-0.000, PEBBLES_XL:0.500, PEBBLES_XS:-1.000",6601.0,24.993355007472324,264.11020041232894,3840.25,874.5,1886.25,True
"PEBBLES_L:0.818, PEBBLES_M:0.818, PEBBLES_S:-1.000, PEBBLES_XL:0.364, PEBBLES_XS:-1.000",7998.682299999999,30.299142016376624,263.99038942016006,3405.4866999999995,3216.2006999999976,1376.9949000000015,True
"PEBBLES_L:-0.250, PEBBLES_M:0.583, PEBBLES_S:-0.667, PEBBLES_XL:1.000, PEBBLES_XS:-0.667",10716.1331,40.61506219635657,263.84628067764737,4935.000900000002,333.6030499999988,5447.529149999999,True
"PEBBLES_L:-0.818, PEBBLES_M:1.000, PEBBLES_S:-0.364, PEBBLES_XL:1.000, PEBBLES_XS:-0.818",11520.199299999998,43.69610563198179,263.64361613883057,4506.866699999998,803.6810000000005,6209.6516,True
"PEBBLES_L:0.071, PEBBLES_M:0.071, PEBBLES_S:0.071, PEBBLES_XL:0.786, PEBBLES_XS:-1.000",8645.6525,32.807606147629706,263.5258562022403,4715.568149999999,180.51484999999957,3749.5695000000014,True
"PEBBLES_L:-0.333, PEBBLES_M:0.333, PEBBLES_S:0.333, PEBBLES_XL:0.667, PEBBLES_XS:-1.000",7944.883649999998,30.151006112019836,263.50310236688034,3758.520099999998,490.91599999999926,3695.447550000001,True
"PEBBLES_L:-0.154, PEBBLES_M:1.000, PEBBLES_S:-0.538, PEBBLES_XL:0.231, PEBBLES_XS:-0.538",5437.375850000001,20.662651377682845,263.14995837720807,1349.9559499999996,2286.508149999999,1800.9117500000025,True
"PEBBLES_L:-0.286, PEBBLES_M:0.429, PEBBLES_S:0.429, PEBBLES_XL:0.429, PEBBLES_XS:-1.000",6320.9836,24.033794981741533,263.00397439530667,2714.5543,1080.5930499999995,2525.8362500000003,True
"PEBBLES_L:-0.875, PEBBLES_M:1.000, PEBBLES_S:-0.250, PEBBLES_XL:1.000, PEBBLES_XS:-0.875",11574.8125,44.019388403898716,262.94805356666063,4516.4375,801.125,6257.25,True
"PEBBLES_L:0.154, PEBBLES_M:0.538, PEBBLES_S:-1.000, PEBBLES_XL:0.923, PEBBLES_XS:-0.615",10300.77045,39.18316064231197,262.8876864740897,4918.033700000001,720.0967499999997,4662.64,True
"PEBBLES_L:0.667, PEBBLES_M:-0.000, PEBBLES_S:-0.333, PEBBLES_XL:0.667, PEBBLES_XS:-1.000",8126.609699999999,30.94660000072522,262.60105148253945,4749.931249999998,823.8055000000004,2552.872950000001,True
"PEBBLES_L:-0.667, PEBBLES_M:1.000, PEBBLES_S:-0.667, PEBBLES_XL:1.000, PEBBLES_XS:-0.667",11374.727450000002,43.319879820965056,262.5752309796367,4481.422950000001,810.5162000000009,6082.788299999999,True
"PEBBLES_L:0.111, PEBBLES_M:0.667, PEBBLES_S:-1.000, PEBBLES_XL:0.667, PEBBLES_XS:-0.444",8173.616149999996,31.132707106823887,262.54113148446527,3511.446199999998,1135.5639000000006,3526.6060499999976,True
"PEBBLES_L:-0.333, PEBBLES_M:0.333, PEBBLES_S:0.000, PEBBLES_XL:1.000, PEBBLES_XS:-1.000",10641.28065,40.536741952052466,262.5095194524189,5263.202950000001,32.461849999999686,5345.61585,True
"PEBBLES_L:0.286, PEBBLES_M:0.286, PEBBLES_S:-0.786, PEBBLES_XL:1.000, PEBBLES_XS:-0.786",10739.596699999995,40.94872099148458,262.2694052454857,5615.651299999998,370.2597999999998,4753.685599999998,True
"PEBBLES_L:-0.667, PEBBLES_M:1.000, PEBBLES_S:-0.111, PEBBLES_XL:0.444, PEBBLES_XS:-0.667",6879.923450000001,26.27022008216353,261.8905905044627,1973.1667500000012,1574.7440000000006,3332.0126999999993,True
"PEBBLES_L:-0.071, PEBBLES_M:0.286, PEBBLES_S:-0.429, PEBBLES_XL:1.000, PEBBLES_XS:-0.786",10359.9994,39.56609568687788,261.84032617188205,5278.906,-12.372849999999744,5093.46625,False
"PEBBLES_L:-0.111, PEBBLES_M:0.444, PEBBLES_S:-0.667, PEBBLES_XL:1.000, PEBBLES_XS:-0.667",10496.60165,40.10766609648511,261.710607262682,5086.193550000001,174.63200000000052,5235.7761,True
"PEBBLES_L:0.667, PEBBLES_M:0.250, PEBBLES_S:-0.167, PEBBLES_XL:0.250, PEBBLES_XS:-1.000",5416.5771,20.70150814792489,261.6513280721026,2832.4480999999996,1950.9940500000012,633.1349499999997,True
"PEBBLES_L:-0.154, PEBBLES_M:0.231, PEBBLES_S:-0.154, PEBBLES_XL:1.000, PEBBLES_XS:-0.923",10405.250949999998,39.78857577301911,261.5135311542331,5361.8268499999995,-81.29945000000134,5124.723549999999,False
"PEBBLES_L:0.875, PEBBLES_M:0.250, PEBBLES_S:-1.000, PEBBLES_XL:0.875, PEBBLES_XS:-1.000",10694.25,40.914141301756814,261.38273124507197,5850.4375,1314.5,3529.3125,True
"PEBBLES_L:-0.615, PEBBLES_M:0.538, PEBBLES_S:0.154, PEBBLES_XL:0.923, PEBBLES_XS:-1.000",10261.73355,39.29342685512386,261.15649286165205,4620.161,290.69085000000086,5350.8817,True
"PEBBLES_L:0.364, PEBBLES_M:0.818, PEBBLES_S:-1.000, PEBBLES_XL:0.364, PEBBLES_XS:-0.545",6595.502649999997,25.35019981142873,260.17556859755086,2471.706149999999,2262.570249999998,1861.2262499999997,True
"PEBBLES_L:-0.375, PEBBLES_M:0.875, PEBBLES_S:0.250, PEBBLES_XL:0.250, PEBBLES_XS:-1.000",5961.4375,22.926096277441243,260.02845961464095,1759.1875,2219.8125,1982.4375,True
"PEBBLES_L:1.000, PEBBLES_M:0.500, PEBBLES_S:-1.000, PEBBLES_XL:0.500, PEBBLES_XS:-1.000",8454.25,32.56552101725728,259.607392601515,4239.0,2518.25,1697.0,True
"PEBBLES_L:-1.000, PEBBLES_M:1.000, PEBBLES_S:0.000, PEBBLES_XL:1.000, PEBBLES_XS:-1.000",11695.0,45.06605198275684,259.5079774122379,4537.5,795.5,6362.0,True
"PEBBLES_L:0.923, PEBBLES_M:0.154, PEBBLES_S:-0.615, PEBBLES_XL:0.538, PEBBLES_XS:-1.000",7768.790599999997,29.974788773108383,259.17749275249935,4390.663649999999,1615.7156999999988,1762.4112499999992,True
"PEBBLES_L:0.786, PEBBLES_M:0.071, PEBBLES_S:-0.286, PEBBLES_XL:0.429, PEBBLES_XS:-1.000",6515.8189999999995,25.154780755527337,259.02905150816144,3776.9411,1437.0606499999994,1301.81725,True
"PEBBLES_L:-0.000, PEBBLES_M:0.333, PEBBLES_S:-0.667, PEBBLES_XL:1.000, PEBBLES_XS:-0.667",10321.0081,39.85422477285856,258.9689840618551,5207.1259,47.4780499999988,5066.404149999999,True
"PEBBLES_L:0.562, PEBBLES_M:-0.062, PEBBLES_S:-0.062, PEBBLES_XL:0.562, PEBBLES_XS:-1.000",7007.84375,27.069861532378248,258.87992598772337,4190.4375,717.0,2100.40625,True
"PEBBLES_L:0.538, PEBBLES_M:0.923, PEBBLES_S:-0.615, PEBBLES_XL:0.154, PEBBLES_XS:-1.000",6281.38235,24.32224513157269,258.2566829674018,2179.3245499999994,3437.5404500000022,664.5173499999983,True
"PEBBLES_L:-0.250, PEBBLES_M:1.000, PEBBLES_S:-0.250, PEBBLES_XL:0.167, PEBBLES_XS:-0.667",5076.087149999999,19.658288134238067,258.2161333345795,1112.3541999999998,2403.1967000000004,1560.5362499999992,True
"PEBBLES_L:0.111, PEBBLES_M:0.667, PEBBLES_S:0.111, PEBBLES_XL:0.111, PEBBLES_XS:-1.000",4803.819749999997,18.60715232122361,258.17060381242135,1620.8233999999993,2470.1327999999994,712.8635499999982,True
"PEBBLES_L:0.333, PEBBLES_M:-0.000, PEBBLES_S:-0.333, PEBBLES_XL:1.000, PEBBLES_XS:-1.000",10468.797900000001,40.57130702534226,258.03452409016114,5940.3019,8.130950000000666,4520.36505,True
"PEBBLES_L:-0.154, PEBBLES_M:0.615, PEBBLES_S:-0.923, PEBBLES_XL:1.000, PEBBLES_XS:-0.538",10643.513750000002,41.28486325093559,257.8066853535915,4878.468650000001,376.1999500000002,5388.845150000001,True
"PEBBLES_L:0.500, PEBBLES_M:-0.000, PEBBLES_S:-0.500, PEBBLES_XL:1.000, PEBBLES_XS:-1.000",10646.0,41.31291237355579,257.6918301894992,6097.5,186.75,4361.75,True
"PEBBLES_L:-0.818, PEBBLES_M:1.000, PEBBLES_S:0.091, PEBBLES_XL:0.545, PEBBLES_XS:-0.818",7843.294299999998,30.44921335728433,257.5861060175354,2455.0264499999985,1428.8457500000004,3959.422099999999,True
"PEBBLES_L:-0.364, PEBBLES_M:1.000, PEBBLES_S:-0.818, PEBBLES_XL:0.545, PEBBLES_XS:-0.364",7406.001,28.81871922930633,256.9857786208865,2378.3423499999994,1449.2850500000004,3578.3736000000004,True
"PEBBLES_L:-0.545, PEBBLES_M:0.818, PEBBLES_S:0.364, PEBBLES_XL:0.364, PEBBLES_XS:-1.000",6549.2646,25.499388635801186,256.84006363998947,2119.6016,1755.0138499999994,2674.649150000001,True
"PEBBLES_L:0.167, PEBBLES_M:1.000, PEBBLES_S:-0.667, PEBBLES_XL:0.167, PEBBLES_XS:-0.667",5519.039250000001,21.498952571228426,256.71200639727954,1505.3022999999994,2849.6907500000007,1164.0462000000007,True
"PEBBLES_L:-0.500, PEBBLES_M:1.000, PEBBLES_S:-1.000, PEBBLES_XL:1.000, PEBBLES_XS:-0.500",11214.25,43.731137862638576,256.4362728274863,4453.25,818.0,5943.0,True
"PEBBLES_L:-0.231, PEBBLES_M:0.154, PEBBLES_S:0.154, PEBBLES_XL:0.923, PEBBLES_XS:-1.000",9653.804300000002,37.64909955177882,256.4152772557846,5038.896650000001,-149.68774999999914,4764.5954,False
"PEBBLES_L:0.500, PEBBLES_M:0.500, PEBBLES_S:-1.000, PEBBLES_XL:0.500, PEBBLES_XS:-0.500",6910.5,26.958788215950413,256.33570562015615,3211.75,1469.25,2229.5,True
"PEBBLES_L:-0.375, PEBBLES_M:0.250, PEBBLES_S:0.250, PEBBLES_XL:0.875, PEBBLES_XS:-1.000",9365.5,36.53747077563883,256.32589780254847,4671.6875,-24.875,4718.6875,False
"PEBBLES_L:0.118, PEBBLES_M:1.000, PEBBLES_S:-0.471, PEBBLES_XL:0.118, PEBBLES_XS:-0.765",5268.223349999998,20.566488727507924,256.15570162706905,1346.350049999999,2965.231850000001,956.6414499999983,True
"PEBBLES_L:0.364, PEBBLES_M:-0.091, PEBBLES_S:-0.091, PEBBLES_XL:0.818, PEBBLES_XS:-1.000",8789.950649999999,34.33590455228242,255.998808379018,5161.364650000001,89.22889999999825,3539.3570999999993,True
"PEBBLES_L:0.250, PEBBLES_M:-0.062, PEBBLES_S:-0.062, PEBBLES_XL:0.875, PEBBLES_XS:-1.000",9203.78125,35.96385082282066,255.91756832001406,5306.53125,-47.6875,3944.9375,False
"PEBBLES_L:0.091, PEBBLES_M:0.091, PEBBLES_S:-0.364, PEBBLES_XL:1.000, PEBBLES_XS:-0.818",10083.36675,39.417987921553184,255.80622659043843,5496.42205,-236.7839500000009,4823.72865,False
"PEBBLES_L:0.364, PEBBLES_M:0.364, PEBBLES_S:-1.000, PEBBLES_XL:0.818, PEBBLES_XS:-0.545",9071.481549999999,35.4846527963626,255.64521096088848,4590.142150000001,629.8743499999973,3851.4650500000007,True
"PEBBLES_L:0.062, PEBBLES_M:0.062, PEBBLES_S:-0.250, PEBBLES_XL:1.000, PEBBLES_XS:-0.875",10093.09375,39.486303673115174,255.60999159493448,5536.90625,-271.84375,4828.03125,False
"PEBBLES_L:0.118, PEBBLES_M:0.118, PEBBLES_S:-0.471, PEBBLES_XL:1.000, PEBBLES_XS:-0.765",10074.214949999998,39.44733760552166,255.3839007018272,5458.334050000001,-203.90775000000122,4819.788649999999,False
"PEBBLES_L:0.471, PEBBLES_M:-0.118, PEBBLES_S:-0.118, PEBBLES_XL:0.765, PEBBLES_XS:-1.000",8400.0998,32.94179672635181,254.9982282320483,5024.540750000002,218.2837499999987,3157.2752999999993,True
"PEBBLES_L:-0.071, PEBBLES_M:1.000, PEBBLES_S:-0.786, PEBBLES_XL:0.286, PEBBLES_XS:-0.429",5746.615500000001,22.57687241742091,254.53549959230673,1553.35135,2186.47245,2006.7917000000007,True
"PEBBLES_L:-0.000, PEBBLES_M:0.667, PEBBLES_S:-1.000, PEBBLES_XL:0.667, PEBBLES_XS:-0.333",7830.5948999999955,30.788132767426536,254.33809056081077,3283.1912499999985,902.4760999999999,3644.9275499999976,True
"PEBBLES_L:-0.118, PEBBLES_M:0.176, PEBBLES_S:0.471, PEBBLES_XL:0.471, PEBBLES_XS:-1.000",6173.027550000001,24.307148640538376,253.95934510002138,3099.362150000001,644.2875999999997,2429.3778,True
"PEBBLES_L:0.250, PEBBLES_M:-0.062, PEBBLES_S:0.250, PEBBLES_XL:0.562, PEBBLES_XS:-1.000",6675.65625,26.292728827244552,253.897428975979,3895.75,382.15625,2397.75,True
"PEBBLES_L:-0.333, PEBBLES_M:0.333, PEBBLES_S:-0.333, PEBBLES_XL:1.000, PEBBLES_XS:-0.667",9966.5148,39.25728514074773,253.8768222068188,4892.740000000001,-309.67059999999856,5383.4454,False
"PEBBLES_L:0.545, PEBBLES_M:0.091, PEBBLES_S:-0.818, PEBBLES_XL:1.000, PEBBLES_XS:-0.818",10566.606549999999,41.655849330349604,253.66441255829548,5925.10985,250.31994999999915,4391.17675,True
"PEBBLES_L:-0.231, PEBBLES_M:0.923, PEBBLES_S:0.154, PEBBLES_XL:0.154, PEBBLES_XS:-1.000",5463.811849999998,21.540248151888957,253.6559380129914,1453.9586500000005,2613.253200000001,1396.5999999999967,True
"PEBBLES_L:-0.545, PEBBLES_M:0.364, PEBBLES_S:0.364, PEBBLES_XL:0.818, PEBBLES_XS:-1.000",9025.243499999999,35.6205962300476,253.37148883506876,4238.0376000000015,122.31794999999693,4664.88795,True
"PEBBLES_L:0.167, PEBBLES_M:0.167, PEBBLES_S:-0.667, PEBBLES_XL:1.000, PEBBLES_XS:-0.667",10057.607699999997,39.733421706341815,253.12714757699086,5388.4803,-143.10620000000108,4812.233599999999,False
"PEBBLES_L:-0.000, PEBBLES_M:0.500, PEBBLES_S:-1.000, PEBBLES_XL:1.000, PEBBLES_XS:-0.500",10424.0,41.1830891497788,253.11360112129879,4997.5,245.75,5180.75,True
"PEBBLES_L:-0.000, PEBBLES_M:-0.000, PEBBLES_S:-0.000, PEBBLES_XL:1.000, PEBBLES_XS:-1.000",10114.5,39.99172170858256,252.9148425692646,5626.0,-349.0,4837.5,False
"PEBBLES_L:-0.500, PEBBLES_M:0.500, PEBBLES_S:0.500, PEBBLES_XL:0.500, PEBBLES_XS:-1.000",6859.75,27.124710899469417,252.89670461093036,2824.5,911.0,3124.25,True
"PEBBLES_L:-1.000, PEBBLES_M:0.875, PEBBLES_S:0.250, PEBBLES_XL:0.875, PEBBLES_XS:-1.000",10353.3125,40.94249310032457,252.87450069614653,3991.375,690.4375,5671.5,True
"PEBBLES_L:-0.667, PEBBLES_M:0.583, PEBBLES_S:-0.250, PEBBLES_XL:1.000, PEBBLES_XS:-0.667",10273.180999999997,40.65719227305438,252.67807307019982,4542.0528,-112.89100000000053,5844.019199999998,False
"PEBBLES_L:-0.538, PEBBLES_M:0.615, PEBBLES_S:-0.538, PEBBLES_XL:1.000, PEBBLES_XS:-0.538",10234.77305,40.5103981957736,252.64558004437936,4515.780550000001,-35.988400000002,5754.9809000000005,False
"PEBBLES_L:-0.000, PEBBLES_M:-0.000, PEBBLES_S:0.333, PEBBLES_XL:0.667, PEBBLES_XS:-1.000",7418.102999999999,29.382872173504357,252.4635085432248,4121.317149999999,109.45414999999957,3187.3317000000006,True
"PEBBLES_L:-0.375, PEBBLES_M:0.875, PEBBLES_S:-1.000, PEBBLES_XL:0.875, PEBBLES_XS:-0.375",9752.375,38.64752732715677,252.3414995594613,3886.0625,718.5625,5147.75,True
"PEBBLES_L:-0.176, PEBBLES_M:1.000, PEBBLES_S:-0.176, PEBBLES_XL:0.118, PEBBLES_XS:-0.765",4955.59505,19.640863455895403,252.31044760980345,1069.01375,2650.1037000000006,1236.4775999999993,True
"PEBBLES_L:0.091, PEBBLES_M:1.000, PEBBLES_S:-0.364, PEBBLES_XL:0.091, PEBBLES_XS:-0.818",5131.953599999999,20.347398022065786,252.21670084964373,1260.0160499999993,3028.2486999999983,843.6888500000014,True
"PEBBLES_L:-0.429, PEBBLES_M:0.286, PEBBLES_S:-0.071, PEBBLES_XL:1.000, PEBBLES_XS:-0.786",9980.2958,39.60461243083979,251.99832008022437,4942.066399999999,-395.1126499999991,5433.34205,False
"PEBBLES_L:-0.429, PEBBLES_M:1.000, PEBBLES_S:-0.429, PEBBLES_XL:0.286, PEBBLES_XS:-0.429",5367.107299999999,21.30973650663253,251.8617392725395,1216.5957500000004,1803.7503499999993,2346.761199999999,True
"PEBBLES_L:0.071, PEBBLES_M:0.071, PEBBLES_S:0.429, PEBBLES_XL:0.429, PEBBLES_XS:-1.000",5756.518099999999,22.877260079067064,251.62620349223002,3103.3562,671.6882000000005,1981.4736999999986,True
"PEBBLES_L:0.818, PEBBLES_M:-0.091, PEBBLES_S:-0.545, PEBBLES_XL:0.818, PEBBLES_XS:-1.000",9273.19045,36.883615021660994,251.41761306623673,5590.052450000003,576.3327999999983,3106.805199999999,True
"PEBBLES_L:-0.176, PEBBLES_M:0.118, PEBBLES_S:-0.176, PEBBLES_XL:1.000, PEBBLES_XS:-0.765",9761.586650000001,38.983878460290825,250.4006023911449,5180.99775,-519.0358999999999,5099.624800000001,False
"PEBBLES_L:-0.667, PEBBLES_M:1.000, PEBBLES_S:0.000, PEBBLES_XL:0.333, PEBBLES_XS:-0.667",5981.12445,23.897283638268657,250.2846993213045,1471.6058000000003,1727.5620500000005,2781.9565999999995,True
"PEBBLES_L:0.176, PEBBLES_M:-0.118, PEBBLES_S:0.176, PEBBLES_XL:0.765, PEBBLES_XS:-1.000",8087.471499999998,32.385182010703424,249.72752962534094,4747.204450000001,-96.84440000000177,3437.1114499999985,False
"PEBBLES_L:0.667, PEBBLES_M:-0.167, PEBBLES_S:-0.167, PEBBLES_XL:0.667, PEBBLES_XS:-1.000",7686.133649999998,30.80326624011649,249.52333269093384,4774.270099999998,454.4160000000011,2457.447549999999,True
"PEBBLES_L:0.667, PEBBLES_M:0.250, PEBBLES_S:-1.000, PEBBLES_XL:0.667, PEBBLES_XS:-0.583",7943.875549999998,31.880334420913957,249.1779240806427,4250.394199999998,950.0629499999995,2743.4184000000005,True
"PEBBLES_L:0.429, PEBBLES_M:0.786, PEBBLES_S:-0.286, PEBBLES_XL:0.071, PEBBLES_XS:-1.000",5134.725749999998,20.660309274753654,248.53092379766528,1723.6857499999987,3128.6453999999994,282.3945999999996,True
"PEBBLES_L:0.667, PEBBLES_M:-0.000, PEBBLES_S:-0.000, PEBBLES_XL:0.333, PEBBLES_XS:-1.000",5429.599100000001,21.853113202439708,248.45883740692076,3244.880949999999,1282.4149000000016,902.3032500000008,True
"PEBBLES_L:-0.333, PEBBLES_M:1.000, PEBBLES_S:-0.667, PEBBLES_XL:0.333, PEBBLES_XS:-0.333",5660.364950000001,22.78397704478965,248.4362119428329,1415.3439000000003,1742.5473500000007,2502.4737,True
"PEBBLES_L:-0.500, PEBBLES_M:0.500, PEBBLES_S:-0.500, PEBBLES_XL:1.000, PEBBLES_XS:-0.500",9892.5,39.84469674930545,248.27645350751578,4526.0,-290.0,5656.5,False
"PEBBLES_L:-1.000, PEBBLES_M:0.818, PEBBLES_S:0.364, PEBBLES_XL:0.818, PEBBLES_XS:-1.000",9743.649700000002,39.25124045548029,248.23800692493998,3743.2158000000018,642.6970999999976,5357.736800000002,True
"PEBBLES_L:-0.286, PEBBLES_M:0.786, PEBBLES_S:-1.000, PEBBLES_XL:0.786, PEBBLES_XS:-0.286",8708.011500000002,35.11866224236461,247.9596585969977,3480.863750000002,647.5243500000001,4579.6234,True
"PEBBLES_L:-0.250, PEBBLES_M:0.167, PEBBLES_S:-0.250, PEBBLES_XL:1.000, PEBBLES_XS:-0.667",9614.655599999998,38.78335428715689,247.90675733748722,4995.532200000001,-589.6002500000004,5208.723649999999,False
"PEBBLES_L:0.071, PEBBLES_M:0.786, PEBBLES_S:-1.000, PEBBLES_XL:0.429, PEBBLES_XS:-0.286",6198.6698,25.013262259642076,247.81532835088495,2205.4810999999995,1521.348050000001,2471.8406499999987,True
"PEBBLES_L:-0.818, PEBBLES_M:0.545, PEBBLES_S:0.091, PEBBLES_XL:1.000, PEBBLES_XS:-0.818",10318.728549999998,41.65742697992133,247.70441426863863,4572.996449999998,-203.49099999999999,5949.2231,False
"PEBBLES_L:1.000, PEBBLES_M:-0.000, PEBBLES_S:-1.000, PEBBLES_XL:1.000, PEBBLES_XS:-1.000",11177.5,45.14824460938292,247.57330205651095,6569.0,722.5,3886.0,True
"PEBBLES_L:0.875, PEBBLES_M:0.875, PEBBLES_S:-1.000, PEBBLES_XL:0.250, PEBBLES_XS:-1.000",7290.1875,29.44820810568604,247.55962990469246,2937.9375,3559.1875,793.0625,True
"PEBBLES_L:0.471, PEBBLES_M:-0.118, PEBBLES_S:0.176, PEBBLES_XL:0.471, PEBBLES_XS:-1.000",6020.8308,24.32220436492757,247.54461847553551,3696.8263000000006,622.818299999999,1701.1862,True
"PEBBLES_L:0.231, PEBBLES_M:1.000, PEBBLES_S:-0.923, PEBBLES_XL:0.231, PEBBLES_XS:-0.538",5846.205649999999,23.618088191210113,247.53085866517202,1712.63375,2698.6070499999987,1434.9648500000003,True
"PEBBLES_L:0.231, PEBBLES_M:0.231, PEBBLES_S:-0.923, PEBBLES_XL:1.000, PEBBLES_XS:-0.538",10035.653449999998,40.55269986296422,247.4718941997081,5297.10575,-63.97475000000122,4802.52245,False
"PEBBLES_L:-0.154, PEBBLES_M:0.231, PEBBLES_S:-0.538, PEBBLES_XL:1.000, PEBBLES_XS:-0.538",9626.823650000002,38.91839148437815,247.35923769779157,4934.42795,-476.07365000000027,5168.469350000001,False
"PEBBLES_L:-0.615, PEBBLES_M:0.538, PEBBLES_S:0.538, PEBBLES_XL:0.538, PEBBLES_XS:-1.000",7150.12415,28.933780495150078,247.12028734712058,2883.800299999999,819.69045,3446.6334000000006,True
"PEBBLES_L:0.286, PEBBLES_M:-0.071, PEBBLES_S:-0.429, PEBBLES_XL:1.000, PEBBLES_XS:-0.786",9795.60285,39.64625022142855,247.07514065745207,5667.60935,-421.0738000000001,4549.0673,False
"PEBBLES_L:-0.250, PEBBLES_M:0.062, PEBBLES_S:0.062, PEBBLES_XL:1.000, PEBBLES_XS:-0.875",9760.90625,39.52102041399198,246.98011710609222,5242.21875,-606.6875,5125.375,False
"PEBBLES_L:0.538, PEBBLES_M:0.154, PEBBLES_S:-1.000, PEBBLES_XL:0.923, PEBBLES_XS:-0.615",9692.752099999998,39.26141265827928,246.87731397652678,5336.7796499999995,279.807600000001,4076.1648499999983,True
"PEBBLES_L:-0.667, PEBBLES_M:0.444, PEBBLES_S:-0.111, PEBBLES_XL:1.000, PEBBLES_XS:-0.667",9905.998850000004,40.163628415708075,246.6410342080983,4562.262750000001,-420.6933999999992,5764.429500000001,False
"PEBBLES_L:0.071, PEBBLES_M:0.786, PEBBLES_S:0.071, PEBBLES_XL:0.071, PEBBLES_XS:-1.000",4755.217550000001,19.28308878659513,246.60040736345348,1386.9301500000001,2745.923300000002,622.3640999999989,True
"PEBBLES_L:-0.062, PEBBLES_M:-0.062, PEBBLES_S:0.250, PEBBLES_XL:0.875, PEBBLES_XS:-1.000",8871.59375,36.00186790998837,246.42037385895364,5011.84375,-382.53125,4242.28125,False
